name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Olympix Web 3 Cybersecurity Assistant,"Help developers ship faster, safe code. Olympix was created to meet developers where they are at, integrating with multiple smart contract development environments.",https://marketplace.visualstudio.com/items?itemName=Olympixai.olympix,212,557,345,2.6
Cyberpunk 2077,A theme inspired by CD Projekt RED's Cyberpunk 2077,https://marketplace.visualstudio.com/items?itemName=JWSandeman.cyberpunk2077-theme,14435,37985,23550,2.6
MonoCraft,Dark color theme and Chinese / English translator,https://marketplace.visualstudio.com/items?itemName=cdztt.monocraft,168,438,270,2.6
Micro Focus JVM COBOL,Micro Focus™ JVM COBOL extension,https://marketplace.visualstudio.com/items?itemName=Micro-Focus-AMC.mfjvmcobol,307,788,481,2.6
Typos spell checker,Low false-positive source code spell checker,https://marketplace.visualstudio.com/items?itemName=tekumara.typos-vscode,578,1476,898,2.6
KC IDE,"8-bit Assembly IDE (for KC85/3, KC85/4, C64 and CPC)",https://marketplace.visualstudio.com/items?itemName=floooh.vscode-kcide,200,527,327,2.6
Azure Resource Explorer for VsCode,Observe/modify _all_ your Azure resources in VsCode,https://marketplace.visualstudio.com/items?itemName=az-resource-explorer-vscode.azure-resource-explorer-for-vscode,878,2233,1355,2.5
Azure Arc,Azure Arc,https://marketplace.visualstudio.com/items?itemName=azurearc-dev.azurearc,471,1164,693,2.5
SnippetHub Lens AI,"Generate test cases and unit tests with AI Test Storm, use instructed AI Lenses, shape your code and chat with top AI models like GPT-4 Turbo, Mixtral 8x7B and GPT-3 Turbo. Use all the AI features, except AI Test Storm, with Mixtral 8x7B for free.",https://marketplace.visualstudio.com/items?itemName=snippethubio.snippethubx,152,385,233,2.5
VSCode Mybatis,Mybatis implementation for vscode,https://marketplace.visualstudio.com/items?itemName=anaer.vscode-mybatis,133,333,200,2.5
YouAI Copilot,"An AI powered assistant to autocomplete, test, and find bugs for you.",https://marketplace.visualstudio.com/items?itemName=YouAI.vscode-copilot,884,2241,1357,2.5
Python PLY Preview,Enhance your debugging experience when working with point cloud data. This extension allows you to seamlessly preview and interact with PLY files and NumPy point clouds directly within the VS Code debugger.,https://marketplace.visualstudio.com/items?itemName=cmaranes.python-ply-preview,2410,5920,3510,2.5
Jupytext: Markdown as Jupyter Notebooks (harttrav),"Fixes file save issue with, but restricts to markdown files. Open, edit and execute markdown files as Jupyter Notebooks. Soft fork of congyiwu.vscode-jupytext",https://marketplace.visualstudio.com/items?itemName=harttrav.markdown-jupytext,435,1081,646,2.5
Scalene,Scalene: An AI-powered CPU+GPU+memory profiler for Python,https://marketplace.visualstudio.com/items?itemName=EmeryBerger.scalene,1481,3655,2174,2.5
DevX AI,Edit with ChatGPT,https://marketplace.visualstudio.com/items?itemName=10XDEVAI.devxai,46,115,69,2.5
[DEPRECATED] Phind,,https://marketplace.visualstudio.com/items?itemName=JLT.vsc-phind,750,1853,1103,2.5
Git Worktree Manager,"Convenient multi-workspace, fast git project copying, running projects in multiple directories. 便捷多工作区操作，快速复制git项目，多目录同时运行项目",https://marketplace.visualstudio.com/items?itemName=jackiotyu.git-worktree-manager,140,356,216,2.5
Artillery for VS Code,"Syntax checking, autocomplete and inline help for Artillery scripts in VS Code",https://marketplace.visualstudio.com/items?itemName=Artilleryio.vscode-artillery,856,2123,1267,2.5
mvn-package-auto,Automate the packaging process for Maven projects within Visual Studio Code.,https://marketplace.visualstudio.com/items?itemName=thompson-oretan.mvn-package-auto,3547,8815,5268,2.5
erlang-language-platform,Erlang language server,https://marketplace.visualstudio.com/items?itemName=erlang-language-platform.erlang-language-platform,174,439,265,2.5
Size,"Folder size tree, github.dev compatible",https://marketplace.visualstudio.com/items?itemName=YuriSh.size,445,1109,664,2.5
VSCode PICT,Using pict with vscode,https://marketplace.visualstudio.com/items?itemName=EXCEEDSYSTEM.vscode-pict,52,131,79,2.5
Does It Throw?,"easily find throw statements in your JS, TS, and JSX files!",https://marketplace.visualstudio.com/items?itemName=michaelangeloio.does-it-throw-vscode,322,802,480,2.5
Bruno,Bruno support for Visual Studio Code.,https://marketplace.visualstudio.com/items?itemName=bruno-api-client.bruno,5985,14416,8431,2.4
Pseudo Language Language Pack,Language pack extension for Pseudo Language,https://marketplace.visualstudio.com/items?itemName=MS-CEINTL.vscode-language-pack-qps-ploc,2894,7090,4196,2.4
Quack Companion,"VSCode extension of Quack Companion 💻 Turn your team insights into a portable plug-and-play context for code generation. Alternative to GitHub Copilot powered by OSS LLMs (Mistral, Gemma, etc.) using Ollama.",https://marketplace.visualstudio.com/items?itemName=QuackAI.quack-companion,138,338,200,2.4
auxon,"Auxon's UI extension: data visualization for Modality, and syntax highlighting and language server integration for the SpeQTr specification language",https://marketplace.visualstudio.com/items?itemName=auxoncorp.speqtr,49,119,70,2.4
Commit AI Generator,"The Commit AI Visual Studio Code extension is a powerful tool that allows users to effortlessly generate commit messages using popular commit message norms through the OpenAI API. With this extension, you can streamline your code commit process, ensuring that your version control history is organize",https://marketplace.visualstudio.com/items?itemName=Coodo.commit-generator,363,881,518,2.4
FireDBG for Rust,Time Travel Visual Debugger for Rust,https://marketplace.visualstudio.com/items?itemName=SeaQL.firedbg-rust,1282,3134,1852,2.4
AIDE,"Professional development environment for Embedded, IoT, Arduino, CMSIS, ESP-IDF, FreeRTOS, libOpenCM3, mbed OS, Pulp OS, SPL, STM32Cube, Zephyr RTOS, ARM, AVR, Espressif (ESP8266/ESP32), FPGA, MCS-51 (8051), MSP430, Nordic (nRF51/nRF52), PIC32, RISC-V, STMicroelectronics (STM8/STM32), Teensy",https://marketplace.visualstudio.com/items?itemName=mengning.vscode-aide,864,2073,1209,2.4
RumiCode,AI coding assistant,https://marketplace.visualstudio.com/items?itemName=RumiCode.rumicode,49,116,67,2.4
VSCode Animations,Clean and customizable animations for VSCode,https://marketplace.visualstudio.com/items?itemName=BrandonKirbyson.vscode-animations,23314,56214,32900,2.4
VSC Bazel Tools,IntelliSense support for C/C++ targets built with bazel.,https://marketplace.visualstudio.com/items?itemName=bjob.vsc-bazel-tools,109,262,153,2.4
DB Client,DB Client,https://marketplace.visualstudio.com/items?itemName=lang2hong.db-client,350,838,488,2.4
CSS & SCSS Property Sort,Extension for organizing and sorting CSS and SCSS properties,https://marketplace.visualstudio.com/items?itemName=julesdeckers.css-property-sort,69,166,97,2.4
Tailwind CSS IntelliSense with Hex Colors,Intelligent Tailwind CSS tooling for VS Code,https://marketplace.visualstudio.com/items?itemName=numso.vscode-tailwindcss-with-hex-colors,1649,4039,2390,2.4
ProPeek,Profiler app for OpenEdge ABL,https://marketplace.visualstudio.com/items?itemName=BalticAmadeus.pro-peek,116,277,161,2.4
ReSharper Runner,Provides ReSharper features for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=dev-land.resharpervscode,1368,3257,1889,2.4
MiniScript VS,Toolkit for MiniScript.,https://marketplace.visualstudio.com/items?itemName=ayecue.miniscript-vs,161,386,225,2.4
Stimulus LSP,Intelligent Stimulus tooling,https://marketplace.visualstudio.com/items?itemName=marcoroth.stimulus-lsp,1133,2655,1522,2.3
Ask Bard,Google AI integration for VSCode,https://marketplace.visualstudio.com/items?itemName=tpjelf.askbard,750,1757,1007,2.3
HTML Detection Nullable Support,Simple format magic (HDNS) for HTML Or Laravel Blade - Aryand,https://marketplace.visualstudio.com/items?itemName=formatmagic.aryand,453,1048,595,2.3
Data Wrangler,"Data viewing, cleaning and preparation for tabular datasets",https://marketplace.visualstudio.com/items?itemName=ms-toolsai.datawrangler,54921,125058,70137,2.3
Nano Bots,"Boost productivity and power your workflow with Nano Bots for Visual Studio Code: small, AI-powered bots that can be easily shared as a single file, designed to support multiple providers such as Cohere Command, Google Gemini, Maritaca AI MariTalk, Mistral AI, Ollama, OpenAI ChatGPT, and others, wit",https://marketplace.visualstudio.com/items?itemName=icebaker.nano-bots,306,704,398,2.3
Jupyter To Markdown,Convert Jupyter Notebook files (*.ipynb) to Markdown,https://marketplace.visualstudio.com/items?itemName=Leytton.jupyter-to-markdown,818,1889,1071,2.3
time review - 回顾时间,"时间管理,time management tools,Metrics, insights, and time tracking automatically generated from your programming activity.",https://marketplace.visualstudio.com/items?itemName=todo6com.vscode-timereview,64,148,84,2.3
Java,Oracle Java Platform Extension for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=Oracle.oracle-java,13344,31328,17984,2.3
CodeAnt AI,"Scale, Optimise & Enforce Clean Code, Effortlessly",https://marketplace.visualstudio.com/items?itemName=codeantai.codeantai,806,1832,1026,2.3
Sima.ChatGPT AI Programming Assistant,Sima.ChatGPT AI Programming Assistant - Limited time FREE ChatGPT3/GPT4 OpenAI key,https://marketplace.visualstudio.com/items?itemName=SimaChat.g-sima-chat-vscode,131,297,166,2.3
Mermaid Chart,"The Mermaid Chart extension for Visual Studio Code enables developers to view and edit diagrams stored in Mermaid charts within the Visual Studio Code. With integration to the Mermaid Chart service, this extension allows users to attach diagrams to their code. Gain quick access to edit diagrams.",https://marketplace.visualstudio.com/items?itemName=MermaidChart.vscode-mermaid-chart,6766,15520,8754,2.3
Amalgam Language,Language support for Amalgam,https://marketplace.visualstudio.com/items?itemName=howso.amalgam-lang,59,138,79,2.3
Sherlock – i18n inspector (prev inlang),"Visualize, edit & lint translated strings at a glance via Inline Decorations & Hover Support, and extract new strings with a single click.",https://marketplace.visualstudio.com/items?itemName=inlang.vs-code-extension,3909,8931,5022,2.3
Vitest Runner for VSCode that actually work,Vitest Runner for VSCode that actually work,https://marketplace.visualstudio.com/items?itemName=rluvaton.vscode-vitest,609,1399,790,2.3
Salesforce Flow Visualiser,Salesforce Flow Visualiser VS Code extension,https://marketplace.visualstudio.com/items?itemName=ToddHalfpenny.sfflowvisualiser,1354,3121,1767,2.3
ERCx Solidity Testing,Run the ERCx tests inside VSCode.,https://marketplace.visualstudio.com/items?itemName=RuntimeVerification.ercx-vscode,168,386,218,2.3
Draw.io Integration: Markdown plugin,Markdown plugin for Draw.io Integration,https://marketplace.visualstudio.com/items?itemName=dzylikecode.vscode-drawio-plugin-markdown,590,1356,766,2.3
Pigweed,Visual Studio Code support for Pigweed projects,https://marketplace.visualstudio.com/items?itemName=pigweed.pigweed-vscode,121,274,153,2.3
revature-angular-labs-non-prod,"A VSCode extension which tracks user activity,commit logs and session",https://marketplace.visualstudio.com/items?itemName=revature-labs-non-prod.revature-angular-labs-non-prod,76,174,98,2.3
chai theme,A set of amazing theme to write and teach code,https://marketplace.visualstudio.com/items?itemName=hiteshchoudharycode.chai-theme,15169,34596,19427,2.3
Locofy.ai - Frontend development accelerated with design to code AI,Easily bring Locofy.ai generated code from your design files into VS Code.,https://marketplace.visualstudio.com/items?itemName=Locofy.locofy-vs-code-extension,4055,9139,5084,2.3
WebAssembly DWARF Debugging,Enables enhanced WebAssembly debugging,https://marketplace.visualstudio.com/items?itemName=ms-vscode.wasm-dwarf-debugging,1189,2760,1571,2.3
NiyayDD ( Backend ) Extension Pack,Gather extensions for use in developing related systems.,https://marketplace.visualstudio.com/items?itemName=t6tg.niyaydd-backend-pack,47,104,57,2.2
Databricks Notebook Runner,Run Databricks notebooks in Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=r3stl355.databricks-notebook-runner,437,983,546,2.2
Turntable for dbt Core™️,"Column-level lineage, autocomplete, query preview, model validation, edit yaml inline, and AI-assisted documentation.",https://marketplace.visualstudio.com/items?itemName=turntable.turntable-for-dbt-core,1155,2491,1336,2.2
StudentAction,Keep track student action,https://marketplace.visualstudio.com/items?itemName=manitchhuon.studentaction,73,159,86,2.2
Vercel for VS Code,A VS Code extension for Vercel deployment status.,https://marketplace.visualstudio.com/items?itemName=HaydenBleasel.vercel-vscode,6239,13850,7611,2.2
Statsig,Feature Flags & A/B Tests For Data-Driven Product Building.,https://marketplace.visualstudio.com/items?itemName=statsig-vscode.statsig,104,232,128,2.2
Code Diagram - create code diagram quickly,Create code flow diagrams quickly from inside your VSCode tabs,https://marketplace.visualstudio.com/items?itemName=CodeDiagram.codediagram,2661,5790,3129,2.2
Super IDE,"Professional development environment for Embedded, IoT, Arduino, CMSIS, ESP-IDF, FreeRTOS, libOpenCM3, mbed OS, Pulp OS, SPL, STM32Cube, Zephyr RTOS, ARM, AVR, Espressif (ESP8266/ESP32), FPGA, MCS-51 (8051), MSP430, Nordic (nRF51/nRF52), PIC32, RISC-V, STMicroelectronics (STM8/STM32), Teensy",https://marketplace.visualstudio.com/items?itemName=mengning.si,573,1260,687,2.2
NiiVue,View NIfTI images (and a lot of other medical imaging formats),https://marketplace.visualstudio.com/items?itemName=KorbinianEckstein.niivue,866,1941,1075,2.2
VS Code RPC,Discord Rich Presence available in VS Code.,https://marketplace.visualstudio.com/items?itemName=theuplauncher.vscoderpc,379,836,457,2.2
Performance Profile Viewer,View performance profiles of source code.,https://marketplace.visualstudio.com/items?itemName=danielnichols.performance-profile-viewer,282,632,350,2.2
