name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Nagios Core 4.4.5 on Ubuntu 18,"Nagios provides monitoring of all mission-critical infrastructure components including applications, services, operating systems, network protocols, systems metrics, and network infrastructure. Hundreds of third-party addons provide for monitoring of virtually all in-house applications, services, and systems.",https://aws.amazon.com/marketplace/pp/B07Z8GLWYF?qid=1714078531206&sr=0-2812&ref_=srh_res_product_title,1,2,1,2.0
COG version of InfluxDB®,"InfluxDB® is a time series database designed to handle high write and query loads. It is an integral component of the TICK stack. InfluxDB® is meant to be used as a backing store for any use case involving large amounts of timestamped data, including DevOps monitoring, application metrics, IoT sensor data, and real-time analytics.",https://aws.amazon.com/marketplace/pp/B07R5WHL4Y?qid=1714079011462&sr=0-3736&ref_=srh_res_product_title,1,2,1,2.0
Solace PubSub+ Software Message Broker Enterprise Edition,"Solace PubSub+ Event Broker: Software efficiently streams events and information across cloud, on-premises and IoT environments. The + means it supports a wide range of message exchange patterns including publish/subscribe, request/reply, queueing and streaming, with qualities of service like best effort and guaranteed delivery. It can be managed and monitored with a single administration interface.",https://aws.amazon.com/marketplace/pp/B09BBMQP1D?qid=1714079104006&sr=0-4120&ref_=srh_res_product_title,1,2,1,2.0
Vanilla forum - Community forums evolved powered by TurnKey Linux (HVM),"TurnKey Vanilla forum helps save you time and money by providing a ready-to-run Vanilla forum solution that is secure, supported and easy to maintain. The system auto-updates itself with security fixes and is built in a transparent 100% open source process free of hidden backdoors.",https://aws.amazon.com/marketplace/pp/B01KVGYJ22?qid=1714079318329&sr=0-4290&ref_=srh_res_product_title,1,2,1,2.0
Veritas™ InfoScale Enterprise for AWS BYOL,"Veritas™ InfoScale Enterprise is an enterprise-grade, heterogeneous, software-defined storage and resiliency solution. While its storage management capabilities enables a robust, manageable, and scalable storage deployment, the application and data availability competencies offer reliable, predictable, and high-performance operations across physical, virtual, and cloud infrastructures.",https://aws.amazon.com/marketplace/pp/B07CYGD14V?qid=1714079937279&sr=0-5115&ref_=srh_res_product_title,5,10,5,2.0
FortiAnalyzer Centralized Logging/Reporting (10 managed devices),"Fortinet FortiAnalyzer securely aggregates log data from Fortinet devices and other syslog-compatible devices. Using a comprehensive suite of easily-customized reports, users can filter and review records, including traffic, event, virus, attack, Web content, and email data, mining the data to determine your security stance and assure regulatory compliance.",https://aws.amazon.com/marketplace/pp/B07Q1F19SC?qid=1714077365504&sr=0-396&ref_=srh_res_product_title,13,25,12,1.9
Wowza Streaming Engine (Linux BYOL),"Wowza Streaming Engine(TM) server software is a powerful, flexible, solution that powers reliable streaming of high-quality video and audio to any device, anywhere. Built for builders integrating video into their business, Wowza Streaming Engine software running on Amazon EC2 enables you to take advantage of the technology's extensive streaming capabilities as well as the flexibility and scalability of Amazon Web Services. Hosting Wowza Streaming Engine instances on Amazon EC2 is ideally suited to streaming of live events, one-to-many training, webinars, and company meetings and more, due to this setup's global reach. It is also an excellent choice for adding overflow capacity to your own dedicated Wowza software deployments, and for cost-constrained organizations that need the flexibility of starting small but the available capacity to cost-effectively scale as their business grows. With prebuilt Wowza AMIs that can be launched in any Amazon EC2 operational region, using Wowza Streaming Engine software on Amazon EC2 is simple. The licensing uses a bring-your-own-license (""BYOL"") Wowza Streaming Engine AMI that also offers access to unlimited transcoding for adaptive streaming, live stream DVR, DRM, and all free Add-Ons.",https://aws.amazon.com/marketplace/pp/B013FEULQA?qid=1714077338465&sr=0-291&ref_=srh_res_product_title,13,25,12,1.9
Fedora 34 Cloud Base Images (arm64) HVM,"Fedora creates an innovative, free, and open source platform for hardware, clouds, and containers that enables software developers and community members to build tailored solutions for their users.",https://aws.amazon.com/marketplace/pp/B096YMFS5S?qid=1714077564386&sr=0-1057&ref_=srh_res_product_title,15,29,14,1.9
Wowza Streaming Engine (Linux PAID),"Wowza Streaming Engine(TM) server software is a powerful, flexible, solution that powers reliable streaming of high-quality video and audio to any device, anywhere. Built for builders integrating video into their business, Wowza Streaming Engine software running on Amazon EC2 enables you to take advantage of the technology's extensive streaming capabilities as well as the flexibility and scalability of Amazon Web Services. Hosting Wowza Streaming Engine instances on Amazon EC2 is ideally suited to streaming of live events, one-to-many training, webinars, and company meetings and more, due to this setup's global reach. It is also an excellent choice for adding overflow capacity to your own dedicated Wowza software deployments, and for cost-constrained organizations that need the flexibility of starting small but the available capacity to cost-effectively scale as their business grows. With prebuilt Wowza AMIs that can be launched in any Amazon EC2 operational region, using Wowza Streaming Engine software on Amazon EC2 is simple. The licensing uses a paid Wowza Streaming Engine AMI, which includes unlimited transcoding for adaptive streaming, live-stream DVR, DRM, and all free AddOns.",https://aws.amazon.com/marketplace/pp/B012BW3WB8?qid=1714077373900&sr=0-433&ref_=srh_res_product_title,16,28,12,1.8
SharePlex for Database Replication,"Achieve high availability, scalability and data integration through real-time database replication across on-premises, cloud or hybrid databases. SharePlex database replication empowers your organization to achieve its database goals now and into the future. Make use of built-in monitoring, conflict resolution, data comparison and synchronization capabilities backed by award-winning support",https://aws.amazon.com/marketplace/pp/B07943W4MJ?qid=1714077903392&sr=0-2025&ref_=srh_res_product_title,12,22,10,1.8
Chatwoot,"Open source customer engagement suite, an alternative to Intercom, Zendesk, Salesforce Service Cloud, etc.",https://aws.amazon.com/marketplace/pp/B09RQBNR3S?qid=1714077367119&sr=0-410&ref_=srh_res_product_title,3,5,2,1.7
JupyterHub multiple user server + GPU Support + RStudio and VSCode,The JupyterHub AMI provides a multi-user JupyterHub installation with easy user management that can be launched on any AWS EC2 instance types.,https://aws.amazon.com/marketplace/pp/B07YSYZ2P6?qid=1714077899786&sr=0-2015&ref_=srh_res_product_title,3,5,2,1.7
Delphix Continuous Compliance,Secure up to 25TB of data for non-production environments.,https://aws.amazon.com/marketplace/pp/B086P86FGZ?qid=1714077970554&sr=0-2341&ref_=srh_res_product_title,7,12,5,1.7
Fortinet FortiGate Next-Generation Firewall,"FortiGate-VM on AWS delivers next-generation firewall and VPN/SD-WAN capabilities for organizations of all sizes. It enables broad network protection and automated security management for consistent enforcement and visibility across your AWS VPCs and hybrid cloud infrastructure. FortiGate natively integrates with AWS Gateway Load Balancer, AWS Transit Gateway and other AWS security services to simplify and deliver enterprise-class security for applications and workloads running on AWS.",https://aws.amazon.com/marketplace/pp/B00PCZSWDA?qid=1714076227179&sr=0-17&ref_=srh_res_product_title,22,35,13,1.6
Aviatrix CoPilot,"Aviatrix CoPilot provides a global operational view of your multi-cloud network. Enterprise IT teams use CoPilot's dynamic topology mapping to maintain an accurate topology of their global multi-cloud networks, FlowIQ to analyze global network traffic flows and global heat maps and time series trend charts to easily pinpoint and troubleshoot traffic anomalies. CoPilot leverages the intelligence and advanced network and security services delivered by Aviatrix's multi-cloud network platform to provide enterprise cloud network operations teams both familiar day-two operational features such as packet capture, trace route and ping and new operational capabilities specifically built for multi-cloud network environments.",https://aws.amazon.com/marketplace/pp/B086WNWGKX?qid=1714077167884&sr=0-207&ref_=srh_res_product_title,7,11,4,1.6
DefectDojo,"DefectDojo is an open-source DevSecOps and vulnerability management platform. This instance is made to be resilient and easy to setup with our new web installer. Please see the usage instructions for complete setup details and requirements. For more information, please visit: ",https://aws.amazon.com/marketplace/pp/B09FT27DPW?qid=1714077405387&sr=0-607&ref_=srh_res_product_title,7,11,4,1.6
Active Directory Domain Controller for Windows 2016,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B08X6VJFGR?qid=1714079001041&sr=0-3675&ref_=srh_res_product_title,9,14,5,1.6
Palo Alto Networks Panorama,"Panorama network security management enables you to control your distributed network of our firewalls from one central location. View all your firewall traffic, manage all aspects of device configuration, push global policies, and generate reports on traffic patterns or security incidents - all from a single console.",https://aws.amazon.com/marketplace/pp/B07BNKJM2H?qid=1714076227179&sr=0-18&ref_=srh_res_product_title,28,43,15,1.5
Netgate pfSense Plus Firewall/VPN/Router,OVERVIEW,https://aws.amazon.com/marketplace/pp/B076TCMRWJ?qid=1714076889920&sr=0-42&ref_=srh_res_product_title,216,322,106,1.5
HollaEx Kit,HollaEx is an open-source exchange software kit that allows anyone to start a crypto business.,https://aws.amazon.com/marketplace/pp/B09YTN7MKL?qid=1714077650869&sr=0-1398&ref_=srh_res_product_title,13,19,6,1.5
