name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Invoice Generator | Bulk Invoices | PDF Receipts,Mail merge for invoices: Create bulk invoices based on a Spreadsheets table and optionally email those PDF invoices automatically to your clients. An invoice tempalte is provided. Send Free Invoices,https://workspace.google.com/marketplace/app/invoice_generator_bulk_invoices_pdf_rece/307475216962,6,27,21,4.5
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,8,36,28,4.5
API Connector,Connect and import data from any API to Google Sheets™,https://workspace.google.com/marketplace/app/api_connector/95804724197,56,247,191,4.4
Yet Another Mail Merge: Mail Merge for Gmail,Send mass personalized emails with your Gmail™. Track each email in real-time from Sheets™.,https://workspace.google.com/marketplace/app/yet_another_mail_merge_mail_merge_for_gm/52669349336,4196,18111,13915,4.3
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,7,30,23,4.3
Goal Seek,The Goal Seek add-on for Google Sheetsᵀᴹ enables users to calculate the required value of a cell to achieve a desired formula value in another cell.,https://workspace.google.com/marketplace/app/goal_seek/583737146763,60,261,201,4.3
Mail Merge with Attachments,"Send personalized emails with Gmail™ Mail Merge. Include different file attachments, schedule emails for sending later, CC and BCC recipients, create drafts, track email opens, clicks, and bounces.",https://workspace.google.com/marketplace/app/mail_merge_with_attachments/223404411203,722,3038,2316,4.2
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,7,29,22,4.1
Zoho Analytics,Visualize your data as beautiful charts and dashboards. Get valuable insights.,https://workspace.google.com/marketplace/app/zoho_analytics/381009473798,14,58,44,4.1
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,7,28,21,4.0
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,9,36,27,4.0
Ok Goldy,Perform G Suite Bulk Operations easily right from Google sheets,https://workspace.google.com/marketplace/app/ok_goldy/939946549872,29,115,86,4.0
Email Templates by cloudHQ,"💥 Free email templates on your Gmail 💥  Get access to birthday cards, price lists, intake forms, and any of those emails that you find yourself having to repetitively send out.",https://workspace.google.com/marketplace/app/email_templates_by_cloudhq/183322770515,30,118,88,3.9
Zoho Analytics,Visualize your data as beautiful charts and dashboards. Get valuable insights.,https://workspace.google.com/marketplace/app/zoho_analytics/381009473798,15,58,43,3.9
"Social Drive, Comment and Reply for any file","This app allows you to comment, manage comments (list, reply, edit, delete..) on Google Drive's file. Share it with your friends.",https://workspace.google.com/marketplace/app/social_drive_comment_and_reply_for_any_f/619726404418,70,264,194,3.8
Zoho CRM,"Zoho CRM is a flexible cloud-based CRM for your business that helps you attract, retain and delight customers.",https://workspace.google.com/marketplace/app/zoho_crm/469571659015,36,135,99,3.8
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,8,30,22,3.8
Zoho Creator,Create custom apps for all your business needs with very little code. Build once on web and use them across mobile platforms with targeted functionality.,https://workspace.google.com/marketplace/app/zoho_creator/77578066546,28,100,72,3.6
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,8,29,21,3.6
Zoho Inventory,"Manage your items, orders, and fulfillments with Zoho Inventory's powerful inventory capabilities and the advertising features of Google Shopping.",https://workspace.google.com/marketplace/app/zoho_inventory/1038108775484,7,25,18,3.6
Form Builder for Docs,Build your Google Forms™ straight from any Google Docs™.,https://workspace.google.com/marketplace/app/form_builder_for_docs/725512574241,95,328,233,3.5
"Video Uploader for Dropbox, Drive","This app allows you to upload Dropbox, MS OneDrive, Google Drive™ video files to YouTube™ directly.",https://workspace.google.com/marketplace/app/video_uploader_for_dropbox_drive/872238254327,160,566,406,3.5
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,8,28,20,3.5
"Social Drive, Comment and Reply for any file","This app allows you to comment, manage comments (list, reply, edit, delete..) on Google Drive's file. Share it with your friends.",https://workspace.google.com/marketplace/app/social_drive_comment_and_reply_for_any_f/619726404418,75,264,189,3.5
Zoho CRM for Gmail,"Zoho CRM is a flexible cloud-based CRM for your business that helps you attract, retain and delight customers.",https://workspace.google.com/marketplace/app/zoho_crm_for_gmail/490347649391,28,99,71,3.5
Salesforce Connector,"Import reports or custom data queries from Salesforce into Google Sheetsᵀᴹ, make changes to Salesforce directly from Google Sheetsᵀᴹ and more.",https://workspace.google.com/marketplace/app/salesforce_connector/857627895310,60,212,152,3.5
QR Code Generator,"Best QR Generator for Form™.Customize, track QR Code for Form™ with high quality image. Respondents can open your Form™ by scan it with their mobile devices easily.",https://workspace.google.com/marketplace/app/qr_code_generator/283497561682,102,347,245,3.4
Check Sheet Notifications,"Google Sheets™ Notifications and Reminders for Email, Slack, Microsoft Teams, Discord and Google Chat™ based on updates, form submissions or dates.",https://workspace.google.com/marketplace/app/check_sheet_notifications/239755856136,32,109,77,3.4
Play Video Link for Drive™,"Allows you to save the video link of YouTube™, Dailymotion, Vimeo to Google Drive™, and Play a video directly in the Google Drive™.",https://workspace.google.com/marketplace/app/play_video_link_for_drive/904900081060,51,173,122,3.4
Email Templates by cloudHQ,"💥 Free email templates on your Gmail 💥  Get access to birthday cards, price lists, intake forms, and any of those emails that you find yourself having to repetitively send out.",https://workspace.google.com/marketplace/app/email_templates_by_cloudhq/183322770515,35,118,83,3.4
Zoho Forms,"Build powerful online forms, on the web or mobile.",https://workspace.google.com/marketplace/app/zoho_forms/1055037783803,21,71,50,3.4
Save Emails and Attachments,"Download emails and file attachments from Gmail to Google Drive automatically. The emails can be saved as PDF, HTML, Text or EML. Transcribe voice attachments with OpenAI speech recognition.",https://workspace.google.com/marketplace/app/save_emails_and_attachments/513239564707,220,722,502,3.3
Zoho CRM for Gmail,"Zoho CRM is a flexible cloud-based CRM for your business that helps you attract, retain and delight customers.",https://workspace.google.com/marketplace/app/zoho_crm_for_gmail/490347649391,30,99,69,3.3
Zoho CRM for Gmail,"Zoho CRM is a flexible cloud-based CRM for your business that helps you attract, retain and delight customers.",https://workspace.google.com/marketplace/app/zoho_crm_for_gmail/490347649391,30,99,69,3.3
Zoho Creator,Create custom apps for all your business needs with very little code. Build once on web and use them across mobile platforms with targeted functionality.,https://workspace.google.com/marketplace/app/zoho_creator/77578066546,30,100,70,3.3
Zoho Creator,Create custom apps for all your business needs with very little code. Build once on web and use them across mobile platforms with targeted functionality.,https://workspace.google.com/marketplace/app/zoho_creator/77578066546,30,100,70,3.3
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,9,30,21,3.3
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,11,36,25,3.3
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,11,36,25,3.3
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,11,36,25,3.3
"Zoho: Craft, Send, and Track with Mail Merge",Merge data from Zoho CRM and Google Sheets to your Google Documents for personalized email or letters.,https://workspace.google.com/marketplace/app/zoho_craft_send_and_track_with_mail_merg/1002365760077,21,70,49,3.3
Zoho Books,"Zoho Books is your one stop shop online accounting software for managing your business. Its beautiful interface, non jargon text and features like bank feeds makes accounting an enjoyable experience.",https://workspace.google.com/marketplace/app/zoho_books/932402265855,21,67,46,3.2
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,9,29,20,3.2
Zoho Forms,"Build powerful online forms, on the web or mobile.",https://workspace.google.com/marketplace/app/zoho_forms/1055037783803,22,71,49,3.2
"Zoho: Craft, Send, and Track with Mail Merge",Merge data from Zoho CRM and Google Sheets to your Google Documents for personalized email or letters.,https://workspace.google.com/marketplace/app/zoho_craft_send_and_track_with_mail_merg/1002365760077,22,70,48,3.2
Zoho Mail,"Zoho Mail is a powerful email service built for business use with a sleek, fast, ad-free webmail interface packed with advanced features matching or superior to those found in desktop email clients.",https://workspace.google.com/marketplace/app/zoho_mail/328469059460,7,22,15,3.1
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,9,28,19,3.1
Zoho Inventory,"Manage your items, orders, and fulfillments with Zoho Inventory's powerful inventory capabilities and the advertising features of Google Shopping.",https://workspace.google.com/marketplace/app/zoho_inventory/1038108775484,8,25,17,3.1
XLMiner Analysis ToolPak,"Statistical analysis in Google Sheets, with functions matching the Analysis ToolPak in desktop Excel.",https://workspace.google.com/marketplace/app/xlminer_analysis_toolpak/600284989882,73,227,154,3.1
Zoho Books,"Zoho Books is your one stop shop online accounting software for managing your business. Its beautiful interface, non jargon text and features like bank feeds makes accounting an enjoyable experience.",https://workspace.google.com/marketplace/app/zoho_books/932402265855,22,67,45,3.0
